audio	sentence	duration
248-130652-0029.flac	LUSH GLANCED AFTER HIM A MOMENT THEN RESUMED HIS CIGAR AND LIT IT BUT SMOKED SLOWLY CONSULTING HIS BEARD WITH INSPECTING EYES AND FINGERS TILL HE FINALLY STROKED IT WITH AN AIR OF HAVING ARRIVED AT SOME CONCLUSION AND SAID IN A SUBDUED VOICE	15.365
248-130652-0030.flac	CHECK OLD BOY LUSH BEING A MAN OF SOME ABILITY HAD NOT KNOWN GRANDCOURT FOR FIFTEEN YEARS WITHOUT LEARNING WHAT SORT OF MEASURES WERE USELESS WITH HIM THOUGH WHAT SORT MIGHT BE USEFUL REMAINED OFTEN DUBIOUS	13.94
248-130652-0031.flac	IN THE BEGINNING OF HIS CAREER HE HELD A FELLOWSHIP AND WAS NEAR TAKING ORDERS FOR THE SAKE OF A COLLEGE LIVING BUT NOT BEING FOND OF THAT PROSPECT ACCEPTED INSTEAD THE OFFICE OF TRAVELING COMPANION TO A MARQUESS AND AFTERWARD TO YOUNG GRANDCOURT	13.925
248-130652-0032.flac	WHO HAD LOST HIS FATHER EARLY AND WHO FOUND LUSH SO CONVENIENT THAT HE HAD ALLOWED HIM TO BECOME PRIME MINISTER IN ALL HIS MORE PERSONAL AFFAIRS THE HABIT OF FIFTEEN YEARS HAD MADE GRANDCOURT MORE AND MORE IN NEED OF LUSH'S HANDINESS	14.25
248-130652-0033.flac	AND LUSH MORE AND MORE IN NEED OF THE LAZY LUXURY TO WHICH HIS TRANSACTIONS ON BEHALF OF GRANDCOURT MADE NO INTERRUPTION WORTH RECKONING I CANNOT SAY THAT THE SAME LENGTHENED HABIT HAD INTENSIFIED GRANDCOURT'S WANT OF RESPECT FOR HIS COMPANION	15.025
248-130652-0034.flac	SINCE THAT WANT HAD BEEN ABSOLUTE FROM THE BEGINNING BUT IT HAD CONFIRMED HIS SENSE THAT HE MIGHT KICK LUSH IF HE CHOSE ONLY HE NEVER DID CHOOSE TO KICK ANY ANIMAL BECAUSE THE ACT OF KICKING IS A COMPROMISING ATTITUDE	13.89
248-130652-0035.flac	AND A GENTLEMAN'S DOGS SHOULD BE KICKED FOR HIM HE ONLY SAID THINGS WHICH MIGHT HAVE EXPOSED HIMSELF TO BE KICKED IF HIS CONFIDANT HAD BEEN A MAN OF INDEPENDENT SPIRIT	10.665
248-130652-0036.flac	BUT WHAT SON OF A VICAR WHO HAS STINTED HIS WIFE AND DAUGHTERS OF CALICO IN ORDER TO SEND HIS MALE OFFSPRING TO OXFORD CAN KEEP AN INDEPENDENT SPIRIT WHEN HE IS BENT ON DINING WITH HIGH DISCRIMINATION RIDING GOOD HORSES	13.99
248-130652-0037.flac	LIVING GENERALLY IN THE MOST LUXURIANT HONEY BLOSSOMED CLOVER AND ALL WITHOUT WORKING MISTER LUSH HAD PASSED FOR A SCHOLAR ONCE AND HAD STILL A SENSE OF SCHOLARSHIP WHEN HE WAS NOT TRYING TO REMEMBER MUCH OF IT	14.165
248-130652-0038.flac	SINCE IN HIS OWN OPINION HE HAD NEVER DONE A BAD ACTION IT DID NOT SEEM NECESSARY TO CONSIDER WHETHER HE SHOULD BE LIKELY TO COMMIT ONE IF HIS LOVE OF EASE REQUIRED IT LUSH'S LOVE OF EASE WAS WELL SATISFIED AT PRESENT	13.05
248-130652-0039.flac	AND IF HIS PUDDINGS WERE ROLLED TOWARD HIM IN THE DUST HE TOOK THE INSIDE BITS AND FOUND THEM RELISHING	5.69
248-130697-0000.flac	ALL THINGS ARE CHANGES NOT INTO NOTHING BUT INTO THAT WHICH IS NOT AT PRESENT MARCUS AURELIUS	8.685
248-130697-0001.flac	DEEDS ARE THE PULSE OF TIME HIS BEATING LIFE AND RIGHTEOUS OR UNRIGHTEOUS BEING DONE MUST THROB IN AFTER THROBS TILL TIME ITSELF BE LAID IN DARKNESS	11.225
248-130697-0002.flac	AND THE UNIVERSE QUIVER AND BREATHE UPON NO MIRROR MORE IN THE EVENING SHE SENT FOR HIM AGAIN IT WAS ALREADY NEAR THE HOUR AT WHICH SHE HAD BEEN BROUGHT IN FROM THE SEA THE EVENING BEFORE	15.25
248-130697-0003.flac	AND THE LIGHT WAS SUBDUED ENOUGH WITH BLINDS DRAWN UP AND WINDOWS OPEN SHE WAS SEATED GAZING FIXEDLY ON THE SEA RESTING HER CHEEK ON HER HAND LOOKING LESS SHATTERED THAN WHEN HE HAD LEFT HER BUT WITH A DEEP MELANCHOLY IN HER EXPRESSION	16.2
248-130697-0004.flac	WHICH AS DERONDA APPROACHED HER PASSED INTO AN ANXIOUS TIMIDITY SHE DID NOT PUT OUT HER HAND BUT SAID HOW LONG AGO IT IS THEN WILL YOU SIT NEAR ME AGAIN A LITTLE WHILE	15.515
248-130697-0005.flac	AND AGAIN TURNED WITH THE SAME EXPRESSION WHICH YET DID NOT ISSUE IN SPEECH THERE WAS SOME FEAR HINDERING HER AND DERONDA WISHING TO RELIEVE HER TIMIDITY AVERTED HIS FACE	13.675
248-130697-0006.flac	PRESENTLY HE HEARD HER CRY IMPLORINGLY YOU WILL NOT SAY THAT ANY ONE ELSE SHOULD KNOW MOST DECIDEDLY NOT SAID DERONDA THERE IS NO ACTION THAT OUGHT TO BE TAKEN IN CONSEQUENCE	13.68
248-130697-0007.flac	BUT IF I HAD NOT HAD THAT MURDEROUS WILL THAT MOMENT IF I HAD THROWN THE ROPE ON THE INSTANT PERHAPS IT WOULD HAVE HINDERED DEATH NO I THINK NOT SAID DERONDA SLOWLY	13.945
248-130697-0008.flac	IF IT WERE TRUE THAT HE COULD SWIM HE MUST HAVE BEEN SEIZED WITH CRAMP WITH YOUR QUICKEST UTMOST EFFORT IT SEEMS IMPOSSIBLE THAT YOU COULD HAVE DONE ANYTHING TO SAVE HIM	11.565
248-130697-0009.flac	THAT MOMENTARY MURDEROUS WILL CANNOT I THINK HAVE ALTERED THE COURSE OF EVENTS ITS EFFECT IS CONFINED TO THE MOTIVES IN YOUR OWN BREAST WITHIN OURSELVES OUR EVIL WILL IS MOMENTOUS	13.395
248-130697-0010.flac	AND SOONER OR LATER IT WORKS ITS WAY OUTSIDE US IT MAY BE IN THE VITIATION THAT BREEDS EVIL ACTS BUT ALSO IT MAY BE IN THE SELF ABHORRENCE THAT STINGS US INTO BETTER STRIVING I AM SAVED FROM ROBBING OTHERS	16.04
248-130697-0011.flac	SHE SPOKE HESITATINGLY I HAD NOT THOUGHT OF THEM SAID DERONDA I WAS THINKING TOO MUCH OF THE OTHER THINGS PERHAPS YOU DON'T QUITE KNOW THE BEGINNING OF IT ALL SAID GWENDOLEN SLOWLY AS IF SHE WERE OVERCOMING HER RELUCTANCE	16.06
248-130697-0012.flac	THERE WAS SOME ONE ELSE HE OUGHT TO HAVE MARRIED AND I KNEW IT AND I TOLD HER I WOULD NOT HINDER IT AND I WENT AWAY THAT WAS WHEN YOU FIRST SAW ME	12.005
248-130697-0013.flac	BUT THEN WE BECAME POOR ALL AT ONCE AND I WAS VERY MISERABLE AND I WAS TEMPTED I THOUGHT I SHALL DO AS I LIKE AND MAKE EVERYTHING RIGHT I PERSUADED MYSELF AND IT WAS ALL DIFFERENT IT WAS ALL DREADFUL	15.265
248-130697-0014.flac	THEN CAME HATRED AND WICKED THOUGHTS THAT WAS HOW IT ALL CAME I TOLD YOU I WAS AFRAID OF MYSELF	9.79
248-130697-0015.flac	IF YOU DID NOT KNOW HOW MISERABLE I WAS YOU MIGHT BUT NOW IT HAS ALL BEEN NO USE I CAN CARE FOR NOTHING BUT SAVING THE REST FROM KNOWING POOR MAMMA	13.065
248-130697-0016.flac	WORTH ANYTHING WORTHY ENOUGH I SHALL ALWAYS BE TOO WICKED TO THE VOICE BROKE OFF HELPLESS DERONDA'S HEART WAS PIERCED HE TURNED HIS EYES ON HER POOR BESEECHING FACE AND SAID	16.13
248-130697-0017.flac	I BELIEVE THAT YOU MAY BECOME WORTHIER THAN YOU HAVE EVER YET BEEN WORTHY TO LEAD A LIFE THAT MAY BE A BLESSING NO EVIL DOOMS US HOPELESSLY EXCEPT THE EVIL WE LOVE AND DESIRE TO CONTINUE IN	14.085
248-130697-0018.flac	AND MAKE NO EFFORT TO ESCAPE FROM YOU HAVE MADE EFFORTS YOU WILL GO ON MAKING THEM BUT YOU WERE THE BEGINNING OF THEM YOU MUST NOT FORSAKE ME SAID GWENDOLEN LEANING WITH HER CLASPED HANDS ON THE ARM OF HER CHAIR AND LOOKING AT HIM	16.82
248-130697-0019.flac	WHILE HER FACE BORE PITEOUS TRACES OF THE LIFE EXPERIENCE CONCENTRATED IN THE TWENTY FOUR HOURS THAT NEW TERRIBLE LIFE LYING ON THE OTHER SIDE OF THE DEED WHICH FULFILLS A CRIMINAL DESIRE I WILL BEAR ANY PENANCE	14.755
248-130697-0020.flac	I WILL LEAD ANY LIFE YOU TELL ME BUT YOU MUST NOT FORSAKE ME YOU MUST BE NEAR IF YOU HAD BEEN NEAR ME IF I COULD HAVE SAID EVERYTHING TO YOU I SHOULD HAVE BEEN DIFFERENT YOU WILL NOT FORSAKE ME	14.66
248-130697-0021.flac	IT COULD NEVER BE MY IMPULSE TO FORSAKE YOU SAID DERONDA PROMPTLY WITH THAT VOICE WHICH LIKE HIS EYES HAD THE UNINTENTIONAL EFFECT OF MAKING HIS READY SYMPATHY SEEM MORE PERSONAL AND SPECIAL THAN IT REALLY WAS	12.875
248-130697-0022.flac	AND IN THAT MOMENT HE WAS NOT HIMSELF QUITE FREE FROM A FOREBODING OF SOME SUCH SELF COMMITTING EFFECT HIS STRONG FEELING FOR THIS STRICKEN CREATURE COULD NOT HINDER RUSHING IMAGES OF FUTURE DIFFICULTY	12.88
248-130697-0023.flac	TO AN INDEFINITE HOPE ANXIETIES BOTH IMMEDIATE AND DISTANT CROWDED ON HIS THOUGHT AND IT WAS UNDER THEIR INFLUENCE THAT AFTER A MOMENT'S SILENCE HE SAID	12.01
248-130697-0024.flac	AND I AM NOT WITHOUT HOPE THAT MISSUS DAVILOW MAY SHORTLY FOLLOW HIM HER PRESENCE WILL BE THE GREATEST COMFORT TO YOU IT WILL GIVE YOU A MOTIVE TO SAVE HER FROM UNNECESSARY PAIN YES YES I WILL TRY AND YOU WILL NOT GO AWAY	15.78
248-130697-0025.flac	NOT TILL AFTER SIR HUGO HAS COME BUT WE SHALL ALL GO TO ENGLAND AS SOON AS POSSIBLE SAID DERONDA NOT WISHING TO ENTER INTO PARTICULARS	10.75
248-130697-0026.flac	GWENDOLEN LOOKED TOWARD THE WINDOW AGAIN WITH AN EXPRESSION WHICH SEEMED LIKE A GRADUAL AWAKENING TO NEW THOUGHTS THE TWILIGHT WAS PERCEPTIBLY DEEPENING	9.525
248-130697-0027.flac	OR ELSE AT DIPLOW I AM QUITE UNCERTAIN WHERE I SHALL LIVE SAID DERONDA COLORING SHE WAS WARNED BY HIS CHANGED COLOR THAT SHE HAD SPOKEN TOO RASHLY AND FELL SILENT	12.6850625
248-130697-0028.flac	WHEN YOU ARE AMONG YOUR FRIENDS AGAIN YOU WILL DISCERN NEW DUTIES SAID DERONDA MAKE IT A TASK NOW TO GET AS WELL AND CALM AS MUCH LIKE YOURSELF AS YOU CAN BEFORE HE HESITATED	14.99
248-130697-0029.flac	BEFORE MY MOTHER COMES SAID GWENDOLEN AH I MUST BE CHANGED I HAVE NOT LOOKED AT MYSELF SHOULD YOU HAVE KNOWN ME SHE ADDED TURNING TOWARD HIM IF YOU HAD MET ME NOW	13.79
248-130697-0030.flac	SHOULD YOU HAVE KNOWN ME FOR THE ONE YOU SAW AT LEUBRONN YES I SHOULD HAVE KNOWN YOU SAID DERONDA MOURNFULLY THE OUTSIDE CHANGE IS NOT GREAT I SHOULD HAVE SEEN AT ONCE THAT IT WAS YOU AND THAT YOU HAD GONE THROUGH SOME GREAT SORROW	15.045
248-130697-0031.flac	DON'T WISH NOW THAT YOU HAD NEVER SEEN ME DON'T WISH THAT SAID GWENDOLEN IMPLORINGLY WHILE THE TEARS GATHERED I SHOULD DESPISE MYSELF FOR WISHING IT SAID DERONDA HOW COULD I KNOW WHAT I WAS WISHING	13.13
248-130697-0032.flac	WE MUST FIND OUR DUTIES IN WHAT COMES TO US NOT IN WHAT WE IMAGINE MIGHT HAVE BEEN IF I TOOK TO FOOLISH WISHING OF THAT SORT I SHOULD WISH NOT THAT I HAD NEVER SEEN YOU BUT THAT I HAD BEEN ABLE TO SAVE YOU FROM THIS	14.985
248-130697-0033.flac	YOU HAVE SAVED ME FROM WORSE SAID GWENDOLEN IN A SOBBING VOICE	4.605
248-130697-0034.flac	IT WILL BE BETTER FOR ME TO GO NOW SAID DERONDA WORN IN SPIRIT BY THE PERPETUAL STRAIN OF THIS SCENE REMEMBER WHAT WE SAID OF YOUR TASK TO GET WELL AND CALM BEFORE OTHER FRIENDS COME	13.02
248-130697-0035.flac	HE ROSE AS HE SPOKE AND SHE GAVE HIM HER HAND SUBMISSIVELY BUT WHEN HE HAD LEFT HER SHE SANK ON HER KNEES IN HYSTERICAL CRYING THE DISTANCE BETWEEN THEM WAS TOO GREAT	11.555
248-130697-0036.flac	BEHOLDING A POSSIBLE LIFE WHICH SHE HAD SINNED HERSELF AWAY FROM	4.295
2514-149482-0010.flac	SHE KEPT HIM DOWN BY REFUSING TO QUARREL WITH HIM THIS WAS WHAT SHE NOW PROPOSED TO HIM TO ENJOY AND HIS SECRET DISCOMFORT WAS HIS SENSE THAT ON THE WHOLE IT WAS WHAT WOULD BEST SUIT HIM BEING KEPT DOWN WAS A BORE BUT	14.62
2514-149482-0011.flac	HIS GREAT DREAD VERILY WAS OF BEING ASHAMED WHICH WAS A THING DISTINCT AND IT MATTERED BUT LITTLE THAT HE WAS ASHAMED OF THAT TOO IT WAS OF THE ESSENCE OF HIS POSITION THAT IN SUCH A HOUSE AS THIS THE TABLES COULD ALWAYS BE TURNED ON HIM	16.315
2514-149482-0012.flac	THE PLACE HOWEVER MUFFLED IN CONVENIENCE AND DECORUM CONSTANTLY HUMMED FOR HIM WITH THAT THICK IRONY	6.18
2514-149482-0013.flac	AND HE HAD ALREADY SEEN HOW LITTLE AID CAME TO HIM FROM DENOUNCING THE BRIBES AS UGLY IN FORM THAT WAS WHAT THE PRECIOUS METALS THEY ALONE COULD AFFORD TO BE IT WAS VAIN ENOUGH FOR HIM ACCORDINGLY TO TRY TO IMPART A GLOSS TO HIS OWN COMPARATIVE BRUMMAGEM	16.745
2514-149482-0014.flac	THE HUMILIATION OF THIS IMPOTENCE WAS PRECISELY WHAT AUNT MAUD SOUGHT TO MITIGATE FOR HIM BY KEEPING HIM DOWN AND AS HER EFFORT TO THAT END HAD DOUBTLESS NEVER YET BEEN SO VISIBLE HE HAD PROBABLY NEVER FELT SO DEFINITELY PLACED IN THE WORLD	15.165
2514-149482-0015.flac	AS WHILE HE WAITED WITH HER FOR HER HALF DOZEN OTHER GUESTS SHE WELCOMED HIM GENIALLY BACK FROM THE STATES AS TO HIS VIEW OF WHICH HER FEW QUESTIONS THOUGH NOT COHERENT WERE COMPREHENSIVE	13.325
2514-149482-0016.flac	AND HE HAD THE AMUSEMENT OF SEEING IN HER AS THROUGH A CLEAR GLASS THE OUTBREAK OF A PLAN AND THE SUDDEN CONSCIOUSNESS OF A CURIOSITY SHE BECAME AWARE OF AMERICA UNDER HIS EYES AS A POSSIBLE SCENE FOR SOCIAL OPERATIONS	15.135
2514-149482-0017.flac	THE IDEA OF A VISIT TO THE WONDERFUL COUNTRY HAD CLEARLY BUT JUST OCCURRED TO HER YET SHE WAS TALKING OF IT AT THE END OF A MINUTE AS HER FAVOURITE DREAM HE DIDN'T BELIEVE IN IT BUT HE PRETENDED TO THIS HELPED HER AS WELL AS ANYTHING ELSE	14.87
2514-149482-0018.flac	TO TREAT HIM AS HARMLESS AND BLAMELESS SHE WAS SO ENGAGED WITH THE FURTHER AID OF A COMPLETE ABSENCE OF ALLUSIONS WHEN THE HIGHEST EFFECT WAS GIVEN HER METHOD BY THE BEAUTIFUL ENTRANCE OF KATE THE METHOD THEREFORE RECEIVED SUPPORT ALL ROUND	15.06
2514-149482-0019.flac	FOR NO YOUNG MAN COULD HAVE BEEN LESS FORMIDABLE THAN THE PERSON TO THE RELIEF OF WHOSE SHYNESS HER NIECE OSTENSIBLY CAME THE OSTENSIBLE IN KATE STRUCK HIM ALTOGETHER ON THIS OCCASION AS PRODIGIOUS	13.56
2514-149482-0020.flac	WHILE SCARCELY LESS PRODIGIOUS FOR THAT MATTER WAS HIS OWN READING ON THE SPOT OF THE RELATION BETWEEN HIS COMPANIONS A RELATION LIGHTED FOR HIM BY THE STRAIGHT LOOK NOT EXACTLY LOVING NOR LINGERING YET SEARCHING AND SOFT	15.18
2514-149482-0021.flac	THAT ON THE PART OF THEIR HOSTESS THE GIRL HAD TO RECKON WITH AS SHE ADVANCED IT TOOK HER IN FROM HEAD TO FOOT AND IN DOING SO IT TOLD A STORY THAT MADE POOR DENSHER AGAIN THE LEAST BIT SICK IT MARKED SO SOMETHING WITH WHICH KATE HABITUALLY	15.885
2514-149482-0022.flac	AND CONSUMMATELY RECKONED THAT WAS THE STORY THAT SHE WAS ALWAYS FOR HER BENEFICENT DRAGON UNDER ARMS LIVING UP EVERY HOUR BUT ESPECIALLY AT FESTAL HOURS TO THE VALUE MISSUS LOWDER HAD ATTACHED TO HER	15.585
2514-149482-0023.flac	HIGH AND FIXED THIS ESTIMATE RULED ON EACH OCCASION AT LANCASTER GATE THE SOCIAL SCENE SO THAT HE NOW RECOGNISED IN IT SOMETHING LIKE THE ARTISTIC IDEA THE PLASTIC SUBSTANCE IMPOSED BY TRADITION BY GENIUS BY CRITICISM	14.665
2514-149482-0024.flac	IN RESPECT TO A GIVEN CHARACTER ON A DISTINGUISHED ACTRESS AS SUCH A PERSON WAS TO DRESS THE PART TO WALK TO LOOK TO SPEAK IN EVERY WAY TO EXPRESS THE PART SO ALL THIS WAS WHAT KATE WAS TO DO FOR THE CHARACTER SHE HAD UNDERTAKEN	15.28
2514-149482-0025.flac	THINGS ALL PERFECTLY PONDERABLE TO CRITICISM AND THE WAY FOR HER TO MEET CRITICISM WAS EVIDENTLY AT THE START TO BE SURE HER MAKE UP HAD HAD THE LAST TOUCH AND THAT SHE LOOKED AT LEAST NO WORSE THAN USUAL	14.03
2514-149482-0026.flac	AUNT MAUD'S APPRECIATION OF THAT TO NIGHT WAS INDEED MANAGERIAL AND THE PERFORMER'S OWN CONTRIBUTION FAIRLY THAT OF THE FAULTLESS SOLDIER ON PARADE DENSHER SAW HIMSELF FOR THE MOMENT AS IN HIS PURCHASED STALL AT THE PLAY	14.69
2514-149482-0027.flac	THE WATCHFUL MANAGER WAS IN THE DEPTHS OF A BOX AND THE POOR ACTRESS IN THE GLARE OF THE FOOTLIGHTS BUT SHE PASSED THE POOR PERFORMER HE COULD SEE HOW SHE ALWAYS PASSED HER WIG HER PAINT HER JEWELS EVERY MARK OF HER EXPRESSION IMPECCABLE	15.795
2514-149482-0028.flac	AND HER ENTRANCE ACCORDINGLY GREETED WITH THE PROPER ROUND OF APPLAUSE SUCH IMPRESSIONS AS WE THUS NOTE FOR DENSHER COME AND GO IT MUST BE GRANTED IN VERY MUCH LESS TIME THAN NOTATION DEMANDS BUT WE MAY NONE THE LESS MAKE THE POINT THAT THERE WAS STILL FURTHER	16.515
2514-149482-0029.flac	TIME AMONG THEM FOR HIM TO FEEL ALMOST TOO SCARED TO TAKE PART IN THE OVATION HE STRUCK HIMSELF AS HAVING LOST FOR THE MINUTE HIS PRESENCE OF MIND SO THAT IN ANY CASE HE ONLY STARED IN SILENCE AT THE OLDER WOMAN'S TECHNICAL CHALLENGE	14.84
2514-149482-0030.flac	IT WAS AS IF THE DRAMA IT THUS CAME TO HIM FOR THE FACT OF A DRAMA THERE WAS NO BLINKING WAS BETWEEN THEM THEM QUITE PREPONDERANTLY WITH MERTON DENSHER RELEGATED TO MERE SPECTATORSHIP A PAYING PLACE IN FRONT AND ONE OF THE MOST EXPENSIVE	15.885
2514-149482-0031.flac	THIS WAS WHY HIS APPRECIATION HAD TURNED FOR THE INSTANT TO FEAR HAD JUST TURNED AS WE HAVE SAID TO SICKNESS	7.405
2514-149482-0032.flac	THAT THE DISCIPLINED FACE DID OFFER HIM OVER THE FOOTLIGHTS AS HE BELIEVED THE SMALL GLEAM FINE FAINT BUT EXQUISITE OF A SPECIAL INTELLIGENCE SO MIGHT A PRACTISED PERFORMER EVEN WHEN RAKED BY DOUBLE BARRELLED GLASSES SEEM TO BE ALL IN HER PART	16.265
2514-149482-0033.flac	AND YET CONVEY A SIGN TO THE PERSON IN THE HOUSE SHE LOVED BEST THE DRAMA AT ALL EVENTS AS DENSHER SAW IT MEANWHILE WENT ON AMPLIFIED SOON ENOUGH BY THE ADVENT OF TWO OTHER GUESTS STRAY GENTLEMEN BOTH STRAGGLERS IN THE ROUT OF THE SEASON	16.665
2514-149482-0034.flac	WHO VISIBLY PRESENTED THEMSELVES TO KATE DURING THE NEXT MOMENTS AS SUBJECTS FOR A LIKE IMPERSONAL TREATMENT AND SHARERS IN A LIKE USUAL MERCY AT OPPOSITE ENDS OF THE SOCIAL COURSE THEY DISPLAYED IN RESPECT TO THE FIGURE	15.33
2514-149482-0035.flac	THAT EACH IN HIS WAY MADE ONE THE EXPANSIVE THE OTHER THE CONTRACTILE EFFECT OF THE PERFECT WHITE WAISTCOAT A SCRATCH COMPANY OF TWO INNOCUOUS YOUTHS AND A PACIFIED VETERAN WAS THEREFORE WHAT NOW OFFERED ITSELF TO MISSUS STRINGHAM	16.055
2514-149482-0036.flac	HER COMPANION AT THE LAST MOMENT HAD BEEN INDISPOSED POSITIVELY NOT WELL ENOUGH AND SO HAD PACKED HER OFF INSISTENTLY WITH EXCUSES WITH WILD REGRETS	10.87
2514-149482-0037.flac	THIS CIRCUMSTANCE OF THEIR CHARMING FRIEND'S ILLNESS WAS THE FIRST THING KATE TOOK UP WITH DENSHER ON THEIR BEING ABLE AFTER DINNER	7.355
2514-149482-0038.flac	NATURALLY AS SHE CALLED IT WHICH WASN'T WHAT HE DID TOGETHER BUT IT WAS ALREADY AS IF THE YOUNG MAN HAD BY AN ODD IMPRESSION THROUGHOUT THE MEAL	10.03
2514-149482-0039.flac	MISSUS LOWDER HAD MADE DEAR MILLY THE TOPIC AND IT PROVED ON THE SPOT A TOPIC AS FAMILIAR TO THE ENTHUSIASTIC YOUNGER AS TO THE SAGACIOUS OLDER MAN ANY KNOWLEDGE THEY MIGHT LACK MISSUS LOWDER'S NIECE WAS MOREOVER ALERT TO SUPPLY	16.08
2514-149482-0040.flac	WHILE DENSHER HIMSELF WAS FREELY APPEALED TO AS THE MOST PRIVILEGED AFTER ALL OF THE GROUP WASN'T IT HE WHO HAD IN A MANNER INVENTED THE WONDERFUL CREATURE THROUGH HAVING SEEN HER FIRST CAUGHT HER IN HER NATIVE JUNGLE HADN'T HE MORE OR LESS PAVED THE WAY	16.75
2514-149482-0041.flac	FOR HER BY HIS PROMPT RECOGNITION OF HER RARITY BY PRECEDING HER IN A FRIENDLY SPIRIT AS HE HAD THE EAR OF SOCIETY WITH A SHARP FLASHLIGHT OR TWO HE MET POOR DENSHER THESE ENQUIRIES AS HE COULD	15.625
2514-149482-0042.flac	LISTENING WITH INTEREST YET WITH DISCOMFORT WINCING IN PARTICULAR DRY JOURNALIST AS HE WAS TO FIND IT SEEMINGLY SUPPOSED OF HIM THAT HE HAD PUT HIS PEN OH HIS PEN AT THE SERVICE OF PRIVATE DISTINCTION THE EAR OF SOCIETY	15.23
2514-149482-0043.flac	THEY WERE TALKING OR ALMOST AS IF HE HAD PUBLICLY PARAGRAPHED A MODEST YOUNG LADY THEY DREAMT DREAMS IN TRUTH HE APPEARED TO PERCEIVE THAT FAIRLY WAKED HIM UP AND HE SETTLED HIMSELF IN HIS PLACE	14.03
2514-149482-0044.flac	BOTH TO RESIST HIS EMBARRASSMENT AND TO CATCH THE FULL REVELATION HIS EMBARRASSMENT CAME NATURALLY FROM THE FACT THAT IF HE COULD CLAIM NO CREDIT FOR MISS THEALE'S SUCCESS SO NEITHER COULD HE GRACEFULLY INSIST ON HIS NOT HAVING BEEN CONCERNED WITH HER	14.505
2514-149482-0045.flac	MISSUS LOWDER HAD WONDERS TO TELL OF IT THE TWO WEARERS OF THE WAISTCOAT EITHER WITH SINCERITY OR WITH HYPOCRISY PROFESSED IN THE MATTER AN EQUAL EXPERTNESS AND DENSHER AT LAST SEEMED TO KNOW HIMSELF IN PRESENCE OF A SOCIAL CASE	14.995
2514-149482-0046.flac	IT WAS MISSUS STRINGHAM OBVIOUSLY WHOSE TESTIMONY WOULD HAVE BEEN MOST INVOKED HADN'T SHE BEEN AS HER FRIEND'S REPRESENTATIVE RATHER CONFINED TO THE FUNCTION OF INHALING THE INCENSE SO THAT KATE	12.035
2514-149482-0047.flac	WHO TREATED HER BEAUTIFULLY SMILING AT HER CHEERING AND CONSOLING HER ACROSS THE TABLE APPEARED BENEVOLENTLY BOTH TO SPEAK AND TO INTERPRET FOR HER KATE SPOKE AS IF SHE WOULDN'T PERHAPS UNDERSTAND THEIR WAY OF APPRECIATING MILLY	14.6
2514-149482-0048.flac	BUT WOULD LET THEM NONE THE LESS IN JUSTICE TO THEIR GOOD WILL EXPRESS IT IN THEIR COARSER FASHION DENSHER HIMSELF WASN'T UNCONSCIOUS IN RESPECT TO THIS OF A CERTAIN BROAD BROTHERHOOD WITH MISSUS STRINGHAM WONDERING INDEED WHILE HE FOLLOWED THE TALK HOW	14.8
2514-149482-0049.flac	IT MIGHT MOVE AMERICAN NERVES HE HAD ONLY HEARD OF THEM BEFORE BUT IN HIS RECENT TOUR HE HAD CAUGHT THEM IN THE REMARKABLE FACT AND THERE WAS NOW A MOMENT OR TWO WHEN IT CAME TO HIM THAT HE HAD PERHAPS AND NOT IN THE WAY OF AN ESCAPE	14.74
2514-149482-0050.flac	TAKEN A LESSON FROM THEM THEY QUIVERED CLEARLY THEY HUMMED AND DRUMMED THEY LEAPED AND BOUNDED IN MISSUS STRINGHAM'S TYPICAL ORGANISM THIS LADY STRIKING HIM AS BEFORE ALL THINGS EXCITED AS IN THE NATIVE PHRASE KEYED UP	16.115
2514-149482-0051.flac	TO A PERCEPTION OF MORE ELEMENTS IN THE OCCASION THAN HE WAS HIMSELF ABLE TO COUNT SHE WAS ACCESSIBLE TO SIDES OF IT HE IMAGINED THAT WERE AS YET OBSCURE TO HIM FOR THOUGH SHE UNMISTAKEABLY REJOICED AND SOARED	14.94
2514-149482-0052.flac	HER LITTLE DRY NEW ENGLAND BRIGHTNESS HE HAD SAMPLED ALL THE SHADES OF THE AMERICAN COMPLEXITY IF COMPLEXITY IT WERE HAD ITS ACTUAL REASONS FOR FINDING RELIEF MOST IN SILENCE	12.395
2514-149482-0053.flac	SO THAT BEFORE THE SUBJECT WAS CHANGED HE PERCEIVED WITH SURPRISE AT THE OTHERS THAT THEY HAD GIVEN HER ENOUGH OF IT	7.545
2514-149482-0054.flac	HAD REALLY NOT MADE IN HER OWN COUNTRY THE MARK SHE HAD CHALKED SO LARGE IN LONDON	5.055
2514-149482-0055.flac	WHILE HE SCARCE KNEW IF HE WERE THE MORE IMPRESSED WITH HER LAUNCHING IT UNDER MISSUS STRINGHAM'S NOSE OR WITH HER HOPE THAT HE WOULD ALLOW TO LONDON THE HONOUR OF DISCOVERY THE LESS EXPANSIVE OF THE WHITE WAISTCOATS PROPOUNDED THE THEORY THAT THEY SAW IN LONDON	15.85
